Timestamp (ASCII);Timestamp (s);Timecounter (s);IMU X Acc (G);IMU Y Acc (G);IMU Z Acc (G);IMU X Gyr (dps);IMU Y Gyr (dps);IMU Z Gyr (dps);IMU X Mag (gauss);IMU Y Mag (gauss);IMU Z Mag (gauss);Temperature (C);Batt Voltage (V);RSSI (-dB)
05.03.2026 17:29:08.787552;1772728148.7875516;20.8184907;0.0346480;-0.0076860;-0.9786840;-0.5775000;-0.7700000;0.1575000;0.0530469;-0.1907058;-0.0894345;9.4257812;4.0000000;52
05.03.2026 17:29:08.796609;1772728148.7966094;20.8275484;0.0347700;-0.0076860;-0.9778300;-0.4725000;-0.7175000;0.1925000;0.0530469;-0.1907058;-0.0894345;9.4257812;4.0000000;52
05.03.2026 17:29:08.805667;1772728148.8056669;20.8366060;0.0347700;-0.0079300;-0.9785620;-0.5075000;-0.7000000;0.1575000;0.0530469;-0.1907058;-0.0894345;9.4257812;4.0000000;52
05.03.2026 17:29:08.814722;1772728148.8147221;20.8456611;0.0342820;-0.0069540;-0.9788060;-0.5250000;-0.7175000;0.1575000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.823777;1772728148.8237772;20.8547162;0.0347700;-0.0080520;-0.9785620;-0.5600000;-0.7350000;0.1400000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.832832;1772728148.8328323;20.8637714;0.0344040;-0.0079300;-0.9789280;-0.5250000;-0.6475000;0.1400000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.841887;1772728148.8418875;20.8728265;0.0342820;-0.0081740;-0.9781960;-0.5600000;-0.5950000;0.1225000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.850943;1772728148.8509426;20.8818816;0.0350140;-0.0079300;-0.9780740;-0.5600000;-0.6300000;0.1575000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.859998;1772728148.8599977;20.8909367;0.0335500;-0.0079300;-0.9779520;-0.5600000;-0.7000000;0.1225000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.869053;1772728148.8690529;20.8999919;0.0340380;-0.0080520;-0.9789280;-0.5950000;-0.6825000;0.1400000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.878108;1772728148.8781080;20.9090470;0.0346480;-0.0075640;-0.9790500;-0.5950000;-0.6825000;0.1575000;0.0526085;-0.2012275;-0.0960105;9.4257812;4.0000000;52
05.03.2026 17:29:08.887163;1772728148.8871629;20.9181021;0.0346480;-0.0084180;-0.9794160;-0.5600000;-0.5950000;0.1925000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.896218;1772728148.8962181;20.9271573;0.0339160;-0.0081740;-0.9799040;-0.5950000;-0.7350000;0.1400000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.905273;1772728148.9052732;20.9362124;0.0336720;-0.0084180;-0.9779520;-0.5600000;-0.6825000;0.1050000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.914328;1772728148.9143283;20.9452675;0.0337940;-0.0084180;-0.9786840;-0.5425000;-0.7350000;0.1575000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.923383;1772728148.9233835;20.9543226;0.0348920;-0.0078080;-0.9791720;-0.5600000;-0.6650000;0.1400000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.932439;1772728148.9324386;20.9633777;0.0339160;-0.0084180;-0.9788060;-0.5600000;-0.6300000;0.1225000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.941494;1772728148.9414937;20.9724329;0.0342820;-0.0082960;-0.9779520;-0.6125000;-0.7000000;0.1225000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.950549;1772728148.9505489;20.9814880;0.0345260;-0.0079300;-0.9785620;-0.5425000;-0.7000000;0.2275000;0.0385796;-0.1955283;-0.0933801;9.4257812;4.0000000;52
05.03.2026 17:29:08.959604;1772728148.9596040;20.9905431;0.0340380;-0.0078080;-0.9785620;-0.5250000;-0.5775000;0.1575000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:08.968659;1772728148.9686592;20.9995982;0.0346480;-0.0078080;-0.9786840;-0.5600000;-0.7175000;0.0875000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:08.977714;1772728148.9777143;21.0086534;0.0344040;-0.0076860;-0.9789280;-0.6125000;-0.7175000;0.1225000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:08.986769;1772728148.9867694;21.0177085;0.0345260;-0.0080520;-0.9797820;-0.6475000;-0.5600000;0.1400000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:08.995825;1772728148.9958246;21.0267636;0.0344040;-0.0084180;-0.9791720;-0.5950000;-0.6650000;0.1575000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:09.004880;1772728149.0048797;21.0358188;0.0344040;-0.0084180;-0.9788060;-0.5775000;-0.7175000;0.1050000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:09.013935;1772728149.0139349;21.0448739;0.0342820;-0.0089060;-0.9789280;-0.5250000;-0.6650000;0.1575000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:09.022990;1772728149.0229900;21.0539290;0.0337940;-0.0076860;-0.9795380;-0.5075000;-0.6650000;0.1750000;0.0398948;-0.1902674;-0.0938185;9.4257812;4.0000000;53
05.03.2026 17:29:09.032045;1772728149.0320451;21.0629841;0.0345260;-0.0073200;-0.9791720;-0.5250000;-0.7525000;0.1400000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.041100;1772728149.0411003;21.0720392;0.0350140;-0.0079300;-0.9788060;-0.5950000;-0.6475000;0.1400000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.050155;1772728149.0501554;21.0810944;0.0341600;-0.0076860;-0.9785620;-0.6300000;-0.7175000;0.1050000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.059211;1772728149.0592105;21.0901495;0.0345260;-0.0082960;-0.9778300;-0.5250000;-0.6475000;0.1225000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.068266;1772728149.0682657;21.0992046;0.0352580;-0.0079300;-0.9783180;-0.5600000;-0.6825000;0.1925000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.077321;1772728149.0773208;21.1082598;0.0336720;-0.0080520;-0.9790500;-0.5950000;-0.5600000;0.1400000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.086376;1772728149.0863760;21.1173149;0.0346480;-0.0091500;-0.9796600;-0.5600000;-0.5775000;0.1575000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.095431;1772728149.0954311;21.1263700;0.0339160;-0.0082960;-0.9788060;-0.4900000;-0.5950000;0.1575000;0.0482245;-0.1898290;-0.0920649;9.4257812;4.0000000;53
05.03.2026 17:29:09.104489;1772728149.1044888;21.1354279;0.0346480;-0.0082960;-0.9791720;-0.5425000;-0.5775000;0.1575000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.113547;1772728149.1135468;21.1444858;0.0346480;-0.0078080;-0.9781960;-0.6125000;-0.6650000;0.1575000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.122605;1772728149.1226046;21.1535436;0.0348920;-0.0080520;-0.9786840;-0.5250000;-0.6125000;0.1750000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.131663;1772728149.1316626;21.1626015;0.0344040;-0.0090280;-0.9785620;-0.5600000;-0.6825000;0.1575000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.140720;1772728149.1407204;21.1716594;0.0340380;-0.0079300;-0.9797820;-0.5775000;-0.6650000;0.1400000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.149778;1772728149.1497784;21.1807173;0.0341600;-0.0079300;-0.9795380;-0.5600000;-0.7350000;0.2100000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.158836;1772728149.1588361;21.1897751;0.0346480;-0.0071980;-0.9786840;-0.5775000;-0.6475000;0.1750000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.167894;1772728149.1678939;21.1988330;0.0345260;-0.0078080;-0.9799040;-0.5250000;-0.7000000;0.1400000;0.0508549;-0.1985971;-0.1069706;9.4023438;4.0000000;52
05.03.2026 17:29:09.176952;1772728149.1769519;21.2078909;0.0340380;-0.0078080;-0.9790500;-0.5775000;-0.6300000;0.1750000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.186010;1772728149.1860096;21.2169488;0.0350140;-0.0086620;-0.9795380;-0.5600000;-0.7000000;0.1575000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.195068;1772728149.1950676;21.2260066;0.0335500;-0.0075640;-0.9783180;-0.5775000;-0.7000000;0.1575000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.204125;1772728149.2041254;21.2350645;0.0344040;-0.0079300;-0.9780740;-0.5600000;-0.6300000;0.1400000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.213183;1772728149.2131834;21.2441224;0.0339160;-0.0084180;-0.9781960;-0.5600000;-0.5950000;0.1750000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.222241;1772728149.2222412;21.2531802;0.0340380;-0.0079300;-0.9791720;-0.6125000;-0.6125000;0.1225000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.231299;1772728149.2312992;21.2622381;0.0352580;-0.0080520;-0.9786840;-0.5425000;-0.6475000;0.1400000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.240357;1772728149.2403569;21.2712960;0.0350140;-0.0079300;-0.9792940;-0.4550000;-0.6300000;0.1400000;0.0403332;-0.1928979;-0.0977641;9.4023438;4.0000000;52
05.03.2026 17:29:09.249412;1772728149.2494121;21.2803511;0.0346480;-0.0082960;-0.9791720;-0.5775000;-0.6300000;0.1575000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.258467;1772728149.2584670;21.2894061;0.0341600;-0.0085400;-0.9796600;-0.5075000;-0.6475000;0.1575000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.267522;1772728149.2675221;21.2984612;0.0346480;-0.0080520;-0.9784400;-0.5250000;-0.6650000;0.1750000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.276577;1772728149.2765772;21.3075162;0.0337940;-0.0080520;-0.9789280;-0.5425000;-0.6650000;0.1400000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.285632;1772728149.2856321;21.3165713;0.0342820;-0.0090280;-0.9789280;-0.5250000;-0.7000000;0.1750000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.294687;1772728149.2946873;21.3256264;0.0350140;-0.0075640;-0.9799040;-0.5600000;-0.7525000;0.1925000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.303742;1772728149.3037424;21.3346814;0.0341600;-0.0085400;-0.9784400;-0.5775000;-0.7350000;0.1225000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.312798;1772728149.3127975;21.3437365;0.0345260;-0.0075640;-0.9783180;-0.5600000;-0.7350000;0.1400000;0.0473477;-0.1867602;-0.0903113;9.4023438;4.0000000;53
05.03.2026 17:29:09.321852;1772728149.3218524;21.3527916;0.0335500;-0.0091500;-0.9779520;-0.5950000;-0.7175000;0.1575000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.330908;1772728149.3309076;21.3618466;0.0348920;-0.0091500;-0.9792940;-0.5600000;-0.7350000;0.1750000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.339963;1772728149.3399627;21.3709017;0.0344040;-0.0078080;-0.9794160;-0.5425000;-0.7000000;0.1575000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.349018;1772728149.3490176;21.3799568;0.0344040;-0.0084180;-0.9786840;-0.5600000;-0.6650000;0.2100000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.358073;1772728149.3580728;21.3890118;0.0339160;-0.0076860;-0.9788060;-0.5775000;-0.6300000;0.1750000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.367128;1772728149.3671279;21.3980669;0.0339160;-0.0080520;-0.9789280;-0.5075000;-0.6125000;0.1050000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.376183;1772728149.3761828;21.4071219;0.0351360;-0.0080520;-0.9784400;-0.5425000;-0.6650000;0.0875000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.385238;1772728149.3852379;21.4161770;0.0350140;-0.0090280;-0.9780740;-0.5775000;-0.6300000;0.1400000;0.0491013;-0.1946515;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.394293;1772728149.3942931;21.4252321;0.0348920;-0.0081740;-0.9790500;-0.5075000;-0.7525000;0.1400000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.403348;1772728149.4033480;21.4342871;0.0351360;-0.0076860;-0.9781960;-0.5600000;-0.6825000;0.1750000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.412403;1772728149.4124031;21.4433422;0.0341600;-0.0079300;-0.9792940;-0.5600000;-0.7000000;0.1750000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.421458;1772728149.4214582;21.4523973;0.0345260;-0.0082960;-0.9791720;-0.5425000;-0.6650000;0.1225000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.430513;1772728149.4305131;21.4614523;0.0346480;-0.0081740;-0.9800260;-0.4550000;-0.6125000;0.1750000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.439568;1772728149.4395683;21.4705074;0.0344040;-0.0084180;-0.9783180;-0.4725000;-0.7000000;0.1050000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.448623;1772728149.4486234;21.4795624;0.0345260;-0.0080520;-0.9780740;-0.5600000;-0.7000000;0.1400000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.457678;1772728149.4576783;21.4886175;0.0345260;-0.0073200;-0.9786840;-0.6125000;-0.6125000;0.1750000;0.0442788;-0.1937747;-0.0986409;9.4023438;4.0000000;52
05.03.2026 17:29:09.466733;1772728149.4667335;21.4976726;0.0336720;-0.0076860;-0.9784400;-0.5950000;-0.6475000;0.1400000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.475789;1772728149.4757886;21.5067276;0.0340380;-0.0082960;-0.9784400;-0.5600000;-0.7000000;0.1400000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.484844;1772728149.4848437;21.5157827;0.0341600;-0.0081740;-0.9792940;-0.5250000;-0.6475000;0.1400000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.493899;1772728149.4938986;21.5248377;0.0345260;-0.0080520;-0.9784400;-0.4550000;-0.7350000;0.2100000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.502954;1772728149.5029538;21.5338928;0.0342820;-0.0082960;-0.9792940;-0.5775000;-0.7175000;0.1575000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.512009;1772728149.5120089;21.5429479;0.0348920;-0.0084180;-0.9781960;-0.5600000;-0.6475000;0.1225000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.521064;1772728149.5210638;21.5520029;0.0347700;-0.0086620;-0.9784400;-0.5075000;-0.6475000;0.1575000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.530119;1772728149.5301189;21.5610580;0.0346480;-0.0078080;-0.9788060;-0.5250000;-0.6475000;0.1225000;0.0372644;-0.1867602;-0.0929417;9.4023438;4.0000000;52
05.03.2026 17:29:09.539177;1772728149.5391769;21.5701159;0.0344040;-0.0079300;-0.9790500;-0.5950000;-0.6475000;0.1400000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.548235;1772728149.5482349;21.5791739;0.0337940;-0.0095160;-0.9796600;-0.5775000;-0.7000000;0.1400000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.557293;1772728149.5572927;21.5882318;0.0344040;-0.0080520;-0.9792940;-0.5600000;-0.7000000;0.1400000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.566351;1772728149.5663507;21.5972897;0.0341600;-0.0080520;-0.9783180;-0.5075000;-0.6125000;0.1050000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.575409;1772728149.5754087;21.6063477;0.0345260;-0.0080520;-0.9790500;-0.4900000;-0.6125000;0.1925000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.584466;1772728149.5844665;21.6154056;0.0344040;-0.0076860;-0.9797820;-0.5775000;-0.6475000;0.1225000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.593524;1772728149.5935245;21.6244636;0.0335500;-0.0074420;-0.9799040;-0.4725000;-0.7000000;0.1925000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.602582;1772728149.6025825;21.6335215;0.0339160;-0.0084180;-0.9789280;-0.5600000;-0.6475000;0.1750000;0.0429636;-0.1858834;-0.0911881;9.4023438;4.0000000;53
05.03.2026 17:29:09.611640;1772728149.6116405;21.6425794;0.0346480;-0.0081740;-0.9781960;-0.5950000;-0.5950000;0.1400000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.620698;1772728149.6206985;21.6516374;0.0352580;-0.0085400;-0.9790500;-0.6125000;-0.6125000;0.1750000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.629756;1772728149.6297562;21.6606953;0.0342820;-0.0081740;-0.9773420;-0.6125000;-0.6825000;0.2450000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.638814;1772728149.6388142;21.6697532;0.0341600;-0.0079300;-0.9796600;-0.6125000;-0.6300000;0.2100000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.647872;1772728149.6478722;21.6788112;0.0345260;-0.0078080;-0.9789280;-0.5600000;-0.6650000;0.1750000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.656930;1772728149.6569300;21.6878691;0.0335500;-0.0081740;-0.9786840;-0.5950000;-0.6825000;0.1750000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.665988;1772728149.6659880;21.6969271;0.0339160;-0.0076860;-0.9779520;-0.6125000;-0.6825000;0.1750000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.675046;1772728149.6750460;21.7059850;0.0344040;-0.0082960;-0.9783180;-0.5250000;-0.6650000;0.1575000;0.0477861;-0.1964051;-0.0995178;9.4023438;4.0000000;53
05.03.2026 17:29:09.684101;1772728149.6841011;21.7150401;0.0340380;-0.0073200;-0.9785620;-0.5250000;-0.7700000;0.1750000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.693156;1772728149.6931562;21.7240952;0.0340380;-0.0080520;-0.9791720;-0.5075000;-0.7000000;0.1925000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.702211;1772728149.7022114;21.7331504;0.0345260;-0.0086620;-0.9786840;-0.5250000;-0.6825000;0.1400000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.711267;1772728149.7112665;21.7422055;0.0351360;-0.0082960;-0.9779520;-0.5775000;-0.7175000;0.1925000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.720322;1772728149.7203217;21.7512606;0.0342820;-0.0079300;-0.9791720;-0.6125000;-0.7000000;0.1400000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.729377;1772728149.7293768;21.7603158;0.0346480;-0.0079300;-0.9777080;-0.5425000;-0.6475000;0.1750000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.738432;1772728149.7384319;21.7693709;0.0344040;-0.0080520;-0.9789280;-0.5075000;-0.6825000;0.1575000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.747487;1772728149.7474871;21.7784260;0.0344040;-0.0073200;-0.9795380;-0.5250000;-0.7000000;0.1400000;0.0438404;-0.1964051;-0.0986409;9.3789062;4.0000000;53
05.03.2026 17:29:09.756542;1772728149.7565420;21.7874811;0.0345260;-0.0076860;-0.9788060;-0.6300000;-0.7175000;0.1050000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.765597;1772728149.7655971;21.7965362;0.0344040;-0.0082960;-0.9783180;-0.6125000;-0.6300000;0.1575000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.774652;1772728149.7746522;21.8055914;0.0344040;-0.0087840;-0.9790500;-0.5600000;-0.6300000;0.1750000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.783707;1772728149.7837074;21.8146465;0.0339160;-0.0086620;-0.9784400;-0.4550000;-0.6300000;0.1225000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.792763;1772728149.7927625;21.8237016;0.0346480;-0.0079300;-0.9783180;-0.5425000;-0.6825000;0.1575000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.801818;1772728149.8018177;21.8327568;0.0350140;-0.0076860;-0.9799040;-0.5075000;-0.6825000;0.1400000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.810873;1772728149.8108728;21.8418119;0.0336720;-0.0081740;-0.9791720;-0.5250000;-0.7175000;0.1400000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.819928;1772728149.8199279;21.8508670;0.0341600;-0.0079300;-0.9792940;-0.4900000;-0.7000000;0.1575000;0.0473477;-0.1858834;-0.0885577;9.3789062;4.0000000;53
05.03.2026 17:29:09.828983;1772728149.8289828;21.8599219;0.0344040;-0.0081740;-0.9790500;-0.5075000;-0.5950000;0.1225000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.838038;1772728149.8380377;21.8689768;0.0342820;-0.0080520;-0.9786840;-0.5775000;-0.6475000;0.1750000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.847093;1772728149.8470926;21.8780316;0.0341600;-0.0082960;-0.9797820;-0.5775000;-0.6825000;0.1575000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.856148;1772728149.8561475;21.8870865;0.0341600;-0.0074420;-0.9788060;-0.5250000;-0.6825000;0.1400000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.865202;1772728149.8652024;21.8961414;0.0342820;-0.0082960;-0.9791720;-0.6125000;-0.5950000;0.1050000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.874257;1772728149.8742573;21.9051962;0.0340380;-0.0081740;-0.9790500;-0.5250000;-0.6300000;0.1575000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.883312;1772728149.8833122;21.9142511;0.0341600;-0.0086620;-0.9795380;-0.5600000;-0.6825000;0.1575000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.892367;1772728149.8923669;21.9233060;0.0348920;-0.0091500;-0.9792940;-0.5250000;-0.6825000;0.1225000;0.0530469;-0.1928979;-0.0960105;9.3789062;4.0000000;52
05.03.2026 17:29:09.901422;1772728149.9014218;21.9323609;0.0347700;-0.0082960;-0.9788060;-0.5425000;-0.6825000;0.1575000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.910477;1772728149.9104767;21.9414158;0.0346480;-0.0076860;-0.9797820;-0.5250000;-0.6650000;0.2100000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.919532;1772728149.9195316;21.9504706;0.0344040;-0.0082960;-0.9785620;-0.6125000;-0.6300000;0.1750000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.928586;1772728149.9285865;21.9595255;0.0333060;-0.0071980;-0.9795380;-0.5075000;-0.6125000;0.1750000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.937641;1772728149.9376414;21.9685804;0.0335500;-0.0079300;-0.9786840;-0.5425000;-0.5600000;0.1925000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.946696;1772728149.9466963;21.9776352;0.0346480;-0.0078080;-0.9797820;-0.5425000;-0.7000000;0.1225000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.955751;1772728149.9557512;21.9866901;0.0347700;-0.0081740;-0.9789280;-0.5775000;-0.7350000;0.1750000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
05.03.2026 17:29:09.964806;1772728149.9648061;21.9957450;0.0348920;-0.0076860;-0.9789280;-0.5600000;-0.6825000;0.1225000;0.0434020;-0.2025427;-0.1012714;9.3789062;4.0000000;52
