Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:29:51.316933;1772720991.316933;0.0;0.737242401;1.060913317;0;0
05.03.2026 15:29:51.322031;1772720991.322031;0.005098;0.736892223;1.061989926;0;0
05.03.2026 15:29:51.327129;1772720991.327129;0.010195;0.73721353;1.062914729;0;0
05.03.2026 15:29:51.332226;1772720991.332226;0.015293;0.737769529;1.061653718;0;0
05.03.2026 15:29:51.337324;1772720991.337324;0.020391;0.736576505;1.061250456;0;0
05.03.2026 15:29:51.342422;1772720991.342422;0.025488;0.736890361;1.06264092;0;0
05.03.2026 15:29:51.347520;1772720991.34752;0.030586;0.740311109;1.0634223;0;0
05.03.2026 15:29:51.352617;1772720991.352617;0.035684;0.737919472;1.062607393;0;0
05.03.2026 15:29:51.357715;1772720991.357715;0.040782;0.735977665;1.062467694;0;0
05.03.2026 15:29:51.362813;1772720991.362813;0.045879;0.737808645;1.062856987;0;0
05.03.2026 15:29:51.367910;1772720991.36791;0.050977;0.738225877;1.063364558;0;0
05.03.2026 15:29:51.373008;1772720991.373008;0.056075;0.737067312;1.062233001;0;0
05.03.2026 15:29:51.378106;1772720991.378106;0.061172;0.736310147;1.061341725;0;0
05.03.2026 15:29:51.383203;1772720991.383203;0.06627;0.737362541;1.064565964;0;0
05.03.2026 15:29:51.388301;1772720991.388301;0.071368;0.73784031;1.062388532;0;0
05.03.2026 15:29:51.393399;1772720991.393399;0.076465;0.736654736;1.05882436;0;0
05.03.2026 15:29:51.398497;1772720991.398497;0.081563;0.736890361;1.061805524;0;0
05.03.2026 15:29:51.403594;1772720991.403594;0.086661;0.737596303;1.063437201;0;0
05.03.2026 15:29:51.408692;1772720991.408692;0.091759;0.737930648;1.062569208;0;0
05.03.2026 15:29:51.413790;1772720991.41379;0.096856;0.73743239;1.061638817;0;0
05.03.2026 15:29:51.418887;1772720991.418887;0.101954;0.736890361;1.062707044;0;0
05.03.2026 15:29:51.423985;1772720991.423985;0.107052;0.739262439;1.063710079;0;0
05.03.2026 15:29:51.429083;1772720991.429083;0.112149;0.738114119;1.062382944;0;0
05.03.2026 15:29:51.434180;1772720991.43418;0.117247;0.734456815;1.06170401;0;0
05.03.2026 15:29:51.439278;1772720991.439278;0.122345;0.736686401;1.06228143;0;0
05.03.2026 15:29:51.444376;1772720991.444376;0.127442;0.738180242;1.062272117;0;0
05.03.2026 15:29:51.449474;1772720991.449474;0.13254;0.736813992;1.061752439;0;0
05.03.2026 15:29:51.454571;1772720991.454571;0.137638;0.736235641;1.061148942;0;0
05.03.2026 15:29:51.459669;1772720991.459669;0.142736;0.737589784;1.063173637;0;0
05.03.2026 15:29:51.464767;1772720991.464767;0.147833;0.738046132;1.062956639;0;0
05.03.2026 15:29:51.469864;1772720991.469864;0.152931;0.737172551;1.059179194;0;0
05.03.2026 15:29:51.474962;1772720991.474962;0.158029;0.736646354;1.062153839;0;0
05.03.2026 15:29:51.480059;1772720991.480059;0.163125;0.737704337;1.065065153;0;0
05.03.2026 15:29:51.485156;1772720991.485156;0.168223;0.738055445;1.063286327;0;0
05.03.2026 15:29:51.490254;1772720991.490254;0.173321;0.737399794;1.061519608;0;0
05.03.2026 15:29:51.495352;1772720991.495352;0.178419;0.736630522;1.062381081;0;0
05.03.2026 15:29:51.500450;1772720991.50045;0.183516;0.737532973;1.063101925;0;0
05.03.2026 15:29:51.505547;1772720991.505547;0.188614;0.73774159;1.061893068;0;0
05.03.2026 15:29:51.510645;1772720991.510645;0.193712;0.73494669;1.061015762;0;0
05.03.2026 15:29:51.515743;1772720991.515743;0.198809;0.736614689;1.062178984;0;0
05.03.2026 15:29:51.520841;1772720991.520841;0.203907;0.739665702;1.062965952;0;0
05.03.2026 15:29:51.525938;1772720991.525938;0.209005;0.737665221;1.062074676;0;0
05.03.2026 15:29:51.531036;1772720991.531036;0.214103;0.736701302;1.06216222;0;0
05.03.2026 15:29:51.536134;1772720991.536134;0.2192;0.737830065;1.062992029;0;0
05.03.2026 15:29:51.541231;1772720991.541231;0.224298;0.738521107;1.063379459;0;0
05.03.2026 15:29:51.546329;1772720991.546329;0.229396;0.737391412;1.060829498;0;0
05.03.2026 15:29:51.551427;1772720991.551427;0.234494;0.736830756;1.061941497;0;0
05.03.2026 15:29:51.556525;1772720991.556525;0.239591;0.737532042;1.065533608;0;0
05.03.2026 15:29:51.561622;1772720991.561622;0.244689;0.737770461;1.062483527;0;0
05.03.2026 15:29:51.566720;1772720991.56672;0.249787;0.736704096;1.060016453;0;0
05.03.2026 15:29:51.571818;1772720991.571818;0.254884;0.73683355;1.062043943;0;0
05.03.2026 15:29:51.576916;1772720991.576916;0.259982;0.737193972;1.06298551;0;0
05.03.2026 15:29:51.582013;1772720991.582013;0.26508;0.737736002;1.062355936;0;0
05.03.2026 15:29:51.587111;1772720991.587111;0.270178;0.736760907;1.06153544;0;0
05.03.2026 15:29:51.592209;1772720991.592209;0.275275;0.736659393;1.062831841;0;0
05.03.2026 15:29:51.597306;1772720991.597306;0.280373;0.739694573;1.063548028;0;0
05.03.2026 15:29:51.602404;1772720991.602404;0.285471;0.738130882;1.062369905;0;0
05.03.2026 15:29:51.607502;1772720991.607502;0.290569;0.734306872;1.061905175;0;0
05.03.2026 15:29:51.612600;1772720991.6126;0.295666;0.737050548;1.062818803;0;0
05.03.2026 15:29:51.617697;1772720991.617697;0.300764;0.738025643;1.06245093;0;0
05.03.2026 15:29:51.622795;1772720991.622795;0.305862;0.736760907;1.061573625;0;0
05.03.2026 15:29:51.627893;1772720991.627893;0.310959;0.7360270250000001;1.060954295;0;0
05.03.2026 15:29:51.632991;1772720991.632991;0.316057;0.737364404;1.063377596;0;0
05.03.2026 15:29:51.638088;1772720991.638088;0.321155;0.738006085;1.062727533;0;0
05.03.2026 15:29:51.643186;1772720991.643186;0.326253;0.736908987;1.058903523;0;0
05.03.2026 15:29:51.648284;1772720991.648284;0.33135;0.736514106;1.061944291;0;0
05.03.2026 15:29:51.653381;1772720991.653381;0.336448;0.737672672;1.064853743;0;0
05.03.2026 15:29:51.658479;1772720991.658479;0.341546;0.737956725;1.062928699;0;0
05.03.2026 15:29:51.663577;1772720991.663577;0.346644;0.737404451;1.061574556;0;0
05.03.2026 15:29:51.668675;1772720991.668675;0.351741;0.736926682;1.062669791;0;0
05.03.2026 15:29:51.673772;1772720991.673772;0.356839;0.738024712;1.063186675;0;0
05.03.2026 15:29:51.678870;1772720991.67887;0.361937;0.737986527;1.061803661;0;0
05.03.2026 15:29:51.683968;1772720991.683968;0.367034;0.735497102;1.060991548;0;0
05.03.2026 15:29:51.689066;1772720991.689066;0.372132;0.736597925;1.062266529;0;0
05.03.2026 15:29:51.694163;1772720991.694163;0.37723;0.739602372;1.062824391;0;0
05.03.2026 15:29:51.699261;1772720991.699261;0.382328;0.737229362;1.061967574;0;0
05.03.2026 15:29:51.704359;1772720991.704359;0.387425;0.736628659;1.062081195;0;0
05.03.2026 15:29:51.709456;1772720991.709456;0.392523;0.737599097;1.063075848;0;0
05.03.2026 15:29:51.714554;1772720991.714554;0.397621;0.738449395;1.06373243;0;0
05.03.2026 15:29:51.719652;1772720991.719652;0.402719;0.737210736;1.061554067;0;0
05.03.2026 15:29:51.724750;1772720991.72475;0.407816;0.7367488;1.062205061;0;0
05.03.2026 15:29:51.729847;1772720991.729847;0.412914;0.737991184;1.065941527;0;0
05.03.2026 15:29:51.734945;1772720991.734945;0.418012;0.737767667;1.062745228;0;0
05.03.2026 15:29:51.740043;1772720991.740043;0.423109;0.736878254;1.060980372;0;0
05.03.2026 15:29:51.745141;1772720991.745141;0.428207;0.736380927;1.061717048;0;0
05.03.2026 15:29:51.750238;1772720991.750238;0.433305;0.737134367;1.062825322;0;0
05.03.2026 15:29:51.755336;1772720991.755336;0.438403;0.737450086;1.061906107;0;0
05.03.2026 15:29:51.760434;1772720991.760434;0.4435;0.735970214;1.061354764;0;0
05.03.2026 15:29:51.765531;1772720991.765531;0.448598;0.736672431;1.062432304;0;0
05.03.2026 15:29:51.770629;1772720991.770629;0.453696;0.7402068;1.063448377;0;0
05.03.2026 15:29:51.775727;1772720991.775727;0.458794;0.737801194;1.062357798;0;0
05.03.2026 15:29:51.780825;1772720991.780825;0.463891;0.736803748;1.062521711;0;0
05.03.2026 15:29:51.785922;1772720991.785922;0.468989;0.737556256;1.062903553;0;0
05.03.2026 15:29:51.791020;1772720991.79102;0.474087;0.73813647;1.06335897;0;0
05.03.2026 15:29:51.796118;1772720991.796118;0.479184;0.737135299;1.061392017;0;0
05.03.2026 15:29:51.801216;1772720991.801216;0.484282;0.736127608;1.061638817;0;0
05.03.2026 15:29:51.806313;1772720991.806313;0.48938;0.737178139;1.065744087;0;0
05.03.2026 15:29:51.811411;1772720991.811411;0.494478;0.737714581;1.062375493;0;0
05.03.2026 15:29:51.816510;1772720991.81651;0.499576;0.736488029;1.060518436;0;0
05.03.2026 15:29:51.821607;1772720991.821607;0.504674;0.736814924;1.062173396;0;0
05.03.2026 15:29:51.826705;1772720991.826705;0.509772;0.737439841;1.063277014;0;0
05.03.2026 15:29:51.831803;1772720991.831803;0.514869;0.738024712;1.062399708;0;0
05.03.2026 15:29:51.836900;1772720991.8369;0.519967;0.73725637;1.061664894;0;0
05.03.2026 15:29:51.841998;1772720991.841998;0.525065;0.737004913;1.062875614;0;0
05.03.2026 15:29:51.847096;1772720991.847096;0.530162;0.740417279;1.063361764;0;0
05.03.2026 15:29:51.852194;1772720991.852194;0.53526;0.737827271;1.061996445;0;0
05.03.2026 15:29:51.857291;1772720991.857291;0.540358;0.735895708;1.061878167;0;0
05.03.2026 15:29:51.862389;1772720991.862389;0.545456;0.737101771;1.062187366;0;0
05.03.2026 15:29:51.867487;1772720991.867487;0.550553;0.737589784;1.062724739;0;0
05.03.2026 15:29:51.872584;1772720991.872584;0.555651;0.736507587;1.061724499;0;0
05.03.2026 15:29:51.877682;1772720991.877682;0.560749;0.735987909;1.061527058;0;0
05.03.2026 15:29:51.882780;1772720991.88278;0.565846;0.737399794;1.065752469;0;0
05.03.2026 15:29:51.887877;1772720991.887877;0.570944;0.73814299;1.062886789;0;0
05.03.2026 15:29:51.892975;1772720991.892975;0.576042;0.737252645;1.060934737;0;0
05.03.2026 15:29:51.898073;1772720991.898073;0.581139;0.737264752;1.062540337;0;0
05.03.2026 15:29:51.903171;1772720991.903171;0.586237;0.737816095;1.063454896;0;0
05.03.2026 15:29:51.908268;1772720991.908268;0.591335;0.737949274;1.062287018;0;0
05.03.2026 15:29:51.913366;1772720991.913366;0.596433;0.736773945;1.0610139;0;0
05.03.2026 15:29:51.918464;1772720991.918464;0.60153;0.736650079;1.06275361;0;0
05.03.2026 15:29:51.923561;1772720991.923561;0.606628;0.739690848;1.063004136;0;0
05.03.2026 15:29:51.928659;1772720991.928659;0.611726;0.737145543;1.061590388;0;0
05.03.2026 15:29:51.933757;1772720991.933757;0.616823;0.735121779;1.061854884;0;0
05.03.2026 15:29:51.938854;1772720991.938854;0.621921;0.737084076;1.062504016;0;0
05.03.2026 15:29:51.943952;1772720991.943952;0.627019;0.737709925;1.062952913;0;0
05.03.2026 15:29:51.949050;1772720991.94905;0.632116;0.736664981;1.062147319;0;0
05.03.2026 15:29:51.954148;1772720991.954148;0.637214;0.736301765;1.0620635;0;0
05.03.2026 15:29:51.959245;1772720991.959245;0.642312;0.737780705;1.065861434;0;0
05.03.2026 15:29:51.964343;1772720991.964343;0.64741;0.738373958;1.063222066;0;0
05.03.2026 15:29:51.969441;1772720991.969441;0.652507;0.737017952;1.060172915;0;0
05.03.2026 15:29:51.974538;1772720991.974538;0.657605;0.736790709;1.06205605;0;0
05.03.2026 15:29:51.979636;1772720991.979636;0.662703;0.737309456;1.062847674;0;0
05.03.2026 15:29:51.984734;1772720991.984734;0.6678;0.737433322;1.06176734;0;0
05.03.2026 15:29:51.989831;1772720991.989831;0.672898;0.736405142;1.06071122;0;0
05.03.2026 15:29:51.994929;1772720991.994929;0.677996;0.736158341;1.062400639;0;0
05.03.2026 15:29:52.000027;1772720992.000027;0.683093;0.739428215;1.063114963;0;0
05.03.2026 15:29:52.005124;1772720992.005124;0.688191;0.737483613;1.06223952;0;0
05.03.2026 15:29:52.010222;1772720992.010222;0.693289;0.735223293;1.062382013;0;0
05.03.2026 15:29:52.015320;1772720992.01532;0.698386;0.737316906;1.062713563;0;0
05.03.2026 15:29:52.020418;1772720992.020418;0.703484;0.738274306;1.063243486;0;0
05.03.2026 15:29:52.025515;1772720992.025515;0.708582;0.73725637;1.062533818;0;0
05.03.2026 15:29:52.030613;1772720992.030613;0.71368;0.7363474;1.061726362;0;0
05.03.2026 15:29:52.035711;1772720992.035711;0.718777;0.737472437;1.064686105;0;0
05.03.2026 15:29:52.040808;1772720992.040808;0.723875;0.737824477;1.062617637;0;0
05.03.2026 15:29:52.045906;1772720992.045906;0.728973;0.736650079;1.058672555;0;0
05.03.2026 15:29:52.051004;1772720992.051004;0.73407;0.736297108;1.061546616;0;0
05.03.2026 15:29:52.056101;1772720992.056101;0.739168;0.737064518;1.062705182;0;0
05.03.2026 15:29:52.061199;1772720992.061199;0.744266;0.737419352;1.06197875;0;0
05.03.2026 15:29:52.066297;1772720992.066297;0.749363;0.736779533;1.061234623;0;0
05.03.2026 15:29:52.071395;1772720992.071395;0.754461;0.736428425;1.062834635;0;0
05.03.2026 15:29:52.076492;1772720992.076492;0.759559;0.7387073710000001;1.063602045;0;0
05.03.2026 15:29:52.081590;1772720992.08159;0.764657;0.737719238;1.062618569;0;0
05.03.2026 15:29:52.086688;1772720992.086688;0.769754;0.734402798;1.061538234;0;0
05.03.2026 15:29:52.091785;1772720992.091785;0.774852;0.736763701;1.062734984;0;0
05.03.2026 15:29:52.096883;1772720992.096883;0.77995;0.738624483;1.062629744;0;0
05.03.2026 15:29:52.101981;1772720992.101981;0.785047;0.737013295;1.061569899;0;0
05.03.2026 15:29:52.107078;1772720992.107078;0.790145;0.736075453;1.060810871;0;0
