Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:29:51.316933;1772720991.316933;0.000000;-0.778418966;1.060913317;0;0
05.03.2026 15:29:51.322031;1772720991.322031;0.005098;-0.778068788;1.061989926;0;0
05.03.2026 15:29:51.327129;1772720991.327129;0.010195;-0.778390095;1.062914729;0;0
05.03.2026 15:29:51.332226;1772720991.332226;0.015293;-0.778946094;1.061653718;0;0
05.03.2026 15:29:51.337324;1772720991.337324;0.020391;-0.777753070;1.061250456;0;0
05.03.2026 15:29:51.342422;1772720991.342422;0.025488;-0.778066926;1.062640920;0;0
05.03.2026 15:29:51.347520;1772720991.347520;0.030586;-0.781487674;1.063422300;0;0
05.03.2026 15:29:51.352617;1772720991.352617;0.035684;-0.779096037;1.062607393;0;0
05.03.2026 15:29:51.357715;1772720991.357715;0.040782;-0.777154230;1.062467694;0;0
05.03.2026 15:29:51.362813;1772720991.362813;0.045879;-0.778985210;1.062856987;0;0
05.03.2026 15:29:51.367910;1772720991.367910;0.050977;-0.779402442;1.063364558;0;0
05.03.2026 15:29:51.373008;1772720991.373008;0.056075;-0.778243877;1.062233001;0;0
05.03.2026 15:29:51.378106;1772720991.378106;0.061172;-0.777486712;1.061341725;0;0
05.03.2026 15:29:51.383203;1772720991.383203;0.066270;-0.778539106;1.064565964;0;0
05.03.2026 15:29:51.388301;1772720991.388301;0.071368;-0.779016875;1.062388532;0;0
05.03.2026 15:29:51.393399;1772720991.393399;0.076465;-0.777831301;1.058824360;0;0
05.03.2026 15:29:51.398497;1772720991.398497;0.081563;-0.778066926;1.061805524;0;0
05.03.2026 15:29:51.403594;1772720991.403594;0.086661;-0.778772868;1.063437201;0;0
05.03.2026 15:29:51.408692;1772720991.408692;0.091759;-0.779107213;1.062569208;0;0
05.03.2026 15:29:51.413790;1772720991.413790;0.096856;-0.778608955;1.061638817;0;0
05.03.2026 15:29:51.418887;1772720991.418887;0.101954;-0.778066926;1.062707044;0;0
05.03.2026 15:29:51.423985;1772720991.423985;0.107052;-0.780439004;1.063710079;0;0
05.03.2026 15:29:51.429083;1772720991.429083;0.112149;-0.779290684;1.062382944;0;0
05.03.2026 15:29:51.434180;1772720991.434180;0.117247;-0.775633380;1.061704010;0;0
05.03.2026 15:29:51.439278;1772720991.439278;0.122345;-0.777862966;1.062281430;0;0
05.03.2026 15:29:51.444376;1772720991.444376;0.127442;-0.779356807;1.062272117;0;0
05.03.2026 15:29:51.449474;1772720991.449474;0.132540;-0.777990557;1.061752439;0;0
05.03.2026 15:29:51.454571;1772720991.454571;0.137638;-0.777412206;1.061148942;0;0
05.03.2026 15:29:51.459669;1772720991.459669;0.142736;-0.778766349;1.063173637;0;0
05.03.2026 15:29:51.464767;1772720991.464767;0.147833;-0.779222697;1.062956639;0;0
05.03.2026 15:29:51.469864;1772720991.469864;0.152931;-0.778349116;1.059179194;0;0
05.03.2026 15:29:51.474962;1772720991.474962;0.158029;-0.777822919;1.062153839;0;0
05.03.2026 15:29:51.480059;1772720991.480059;0.163125;-0.778880902;1.065065153;0;0
05.03.2026 15:29:51.485156;1772720991.485156;0.168223;-0.779232010;1.063286327;0;0
05.03.2026 15:29:51.490254;1772720991.490254;0.173321;-0.778576359;1.061519608;0;0
05.03.2026 15:29:51.495352;1772720991.495352;0.178419;-0.777807087;1.062381081;0;0
05.03.2026 15:29:51.500450;1772720991.500450;0.183516;-0.778709538;1.063101925;0;0
05.03.2026 15:29:51.505547;1772720991.505547;0.188614;-0.778918155;1.061893068;0;0
05.03.2026 15:29:51.510645;1772720991.510645;0.193712;-0.776123255;1.061015762;0;0
05.03.2026 15:29:51.515743;1772720991.515743;0.198809;-0.777791254;1.062178984;0;0
05.03.2026 15:29:51.520841;1772720991.520841;0.203907;-0.780842267;1.062965952;0;0
05.03.2026 15:29:51.525938;1772720991.525938;0.209005;-0.778841786;1.062074676;0;0
05.03.2026 15:29:51.531036;1772720991.531036;0.214103;-0.777877867;1.062162220;0;0
05.03.2026 15:29:51.536134;1772720991.536134;0.219200;-0.779006630;1.062992029;0;0
05.03.2026 15:29:51.541231;1772720991.541231;0.224298;-0.779697672;1.063379459;0;0
05.03.2026 15:29:51.546329;1772720991.546329;0.229396;-0.778567977;1.060829498;0;0
05.03.2026 15:29:51.551427;1772720991.551427;0.234494;-0.778007321;1.061941497;0;0
05.03.2026 15:29:51.556525;1772720991.556525;0.239591;-0.778708607;1.065533608;0;0
05.03.2026 15:29:51.561622;1772720991.561622;0.244689;-0.778947026;1.062483527;0;0
05.03.2026 15:29:51.566720;1772720991.566720;0.249787;-0.777880661;1.060016453;0;0
05.03.2026 15:29:51.571818;1772720991.571818;0.254884;-0.778010115;1.062043943;0;0
05.03.2026 15:29:51.576916;1772720991.576916;0.259982;-0.778370537;1.062985510;0;0
05.03.2026 15:29:51.582013;1772720991.582013;0.265080;-0.778912567;1.062355936;0;0
05.03.2026 15:29:51.587111;1772720991.587111;0.270178;-0.777937472;1.061535440;0;0
05.03.2026 15:29:51.592209;1772720991.592209;0.275275;-0.777835958;1.062831841;0;0
05.03.2026 15:29:51.597306;1772720991.597306;0.280373;-0.780871138;1.063548028;0;0
05.03.2026 15:29:51.602404;1772720991.602404;0.285471;-0.779307447;1.062369905;0;0
05.03.2026 15:29:51.607502;1772720991.607502;0.290569;-0.775483437;1.061905175;0;0
05.03.2026 15:29:51.612600;1772720991.612600;0.295666;-0.778227113;1.062818803;0;0
05.03.2026 15:29:51.617697;1772720991.617697;0.300764;-0.779202208;1.062450930;0;0
05.03.2026 15:29:51.622795;1772720991.622795;0.305862;-0.777937472;1.061573625;0;0
05.03.2026 15:29:51.627893;1772720991.627893;0.310959;-0.777203590;1.060954295;0;0
05.03.2026 15:29:51.632991;1772720991.632991;0.316057;-0.778540969;1.063377596;0;0
05.03.2026 15:29:51.638088;1772720991.638088;0.321155;-0.779182650;1.062727533;0;0
05.03.2026 15:29:51.643186;1772720991.643186;0.326253;-0.778085552;1.058903523;0;0
05.03.2026 15:29:51.648284;1772720991.648284;0.331350;-0.777690671;1.061944291;0;0
05.03.2026 15:29:51.653381;1772720991.653381;0.336448;-0.778849237;1.064853743;0;0
05.03.2026 15:29:51.658479;1772720991.658479;0.341546;-0.779133290;1.062928699;0;0
05.03.2026 15:29:51.663577;1772720991.663577;0.346644;-0.778581016;1.061574556;0;0
05.03.2026 15:29:51.668675;1772720991.668675;0.351741;-0.778103247;1.062669791;0;0
05.03.2026 15:29:51.673772;1772720991.673772;0.356839;-0.779201277;1.063186675;0;0
05.03.2026 15:29:51.678870;1772720991.678870;0.361937;-0.779163092;1.061803661;0;0
05.03.2026 15:29:51.683968;1772720991.683968;0.367034;-0.776673667;1.060991548;0;0
05.03.2026 15:29:51.689066;1772720991.689066;0.372132;-0.777774490;1.062266529;0;0
05.03.2026 15:29:51.694163;1772720991.694163;0.377230;-0.780778937;1.062824391;0;0
05.03.2026 15:29:51.699261;1772720991.699261;0.382328;-0.778405927;1.061967574;0;0
05.03.2026 15:29:51.704359;1772720991.704359;0.387425;-0.777805224;1.062081195;0;0
05.03.2026 15:29:51.709456;1772720991.709456;0.392523;-0.778775662;1.063075848;0;0
05.03.2026 15:29:51.714554;1772720991.714554;0.397621;-0.779625960;1.063732430;0;0
05.03.2026 15:29:51.719652;1772720991.719652;0.402719;-0.778387301;1.061554067;0;0
05.03.2026 15:29:51.724750;1772720991.724750;0.407816;-0.777925365;1.062205061;0;0
05.03.2026 15:29:51.729847;1772720991.729847;0.412914;-0.779167749;1.065941527;0;0
05.03.2026 15:29:51.734945;1772720991.734945;0.418012;-0.778944232;1.062745228;0;0
05.03.2026 15:29:51.740043;1772720991.740043;0.423109;-0.778054819;1.060980372;0;0
05.03.2026 15:29:51.745141;1772720991.745141;0.428207;-0.777557492;1.061717048;0;0
05.03.2026 15:29:51.750238;1772720991.750238;0.433305;-0.778310932;1.062825322;0;0
05.03.2026 15:29:51.755336;1772720991.755336;0.438403;-0.778626651;1.061906107;0;0
05.03.2026 15:29:51.760434;1772720991.760434;0.443500;-0.777146779;1.061354764;0;0
05.03.2026 15:29:51.765531;1772720991.765531;0.448598;-0.777848996;1.062432304;0;0
05.03.2026 15:29:51.770629;1772720991.770629;0.453696;-0.781383365;1.063448377;0;0
05.03.2026 15:29:51.775727;1772720991.775727;0.458794;-0.778977759;1.062357798;0;0
05.03.2026 15:29:51.780825;1772720991.780825;0.463891;-0.777980313;1.062521711;0;0
05.03.2026 15:29:51.785922;1772720991.785922;0.468989;-0.778732821;1.062903553;0;0
05.03.2026 15:29:51.791020;1772720991.791020;0.474087;-0.779313035;1.063358970;0;0
05.03.2026 15:29:51.796118;1772720991.796118;0.479184;-0.778311864;1.061392017;0;0
05.03.2026 15:29:51.801216;1772720991.801216;0.484282;-0.777304173;1.061638817;0;0
05.03.2026 15:29:51.806313;1772720991.806313;0.489380;-0.778354704;1.065744087;0;0
05.03.2026 15:29:51.811411;1772720991.811411;0.494478;-0.778891146;1.062375493;0;0
05.03.2026 15:29:51.816510;1772720991.816510;0.499576;-0.777664594;1.060518436;0;0
05.03.2026 15:29:51.821607;1772720991.821607;0.504674;-0.777991489;1.062173396;0;0
05.03.2026 15:29:51.826705;1772720991.826705;0.509772;-0.778616406;1.063277014;0;0
05.03.2026 15:29:51.831803;1772720991.831803;0.514869;-0.779201277;1.062399708;0;0
05.03.2026 15:29:51.836900;1772720991.836900;0.519967;-0.778432935;1.061664894;0;0
05.03.2026 15:29:51.841998;1772720991.841998;0.525065;-0.778181478;1.062875614;0;0
05.03.2026 15:29:51.847096;1772720991.847096;0.530162;-0.781593844;1.063361764;0;0
05.03.2026 15:29:51.852194;1772720991.852194;0.535260;-0.779003836;1.061996445;0;0
05.03.2026 15:29:51.857291;1772720991.857291;0.540358;-0.777072273;1.061878167;0;0
05.03.2026 15:29:51.862389;1772720991.862389;0.545456;-0.778278336;1.062187366;0;0
05.03.2026 15:29:51.867487;1772720991.867487;0.550553;-0.778766349;1.062724739;0;0
05.03.2026 15:29:51.872584;1772720991.872584;0.555651;-0.777684152;1.061724499;0;0
05.03.2026 15:29:51.877682;1772720991.877682;0.560749;-0.777164474;1.061527058;0;0
05.03.2026 15:29:51.882780;1772720991.882780;0.565846;-0.778576359;1.065752469;0;0
05.03.2026 15:29:51.887877;1772720991.887877;0.570944;-0.779319555;1.062886789;0;0
05.03.2026 15:29:51.892975;1772720991.892975;0.576042;-0.778429210;1.060934737;0;0
05.03.2026 15:29:51.898073;1772720991.898073;0.581139;-0.778441317;1.062540337;0;0
05.03.2026 15:29:51.903171;1772720991.903171;0.586237;-0.778992660;1.063454896;0;0
05.03.2026 15:29:51.908268;1772720991.908268;0.591335;-0.779125839;1.062287018;0;0
05.03.2026 15:29:51.913366;1772720991.913366;0.596433;-0.777950510;1.061013900;0;0
05.03.2026 15:29:51.918464;1772720991.918464;0.601530;-0.777826644;1.062753610;0;0
05.03.2026 15:29:51.923561;1772720991.923561;0.606628;-0.780867413;1.063004136;0;0
05.03.2026 15:29:51.928659;1772720991.928659;0.611726;-0.778322108;1.061590388;0;0
05.03.2026 15:29:51.933757;1772720991.933757;0.616823;-0.776298344;1.061854884;0;0
05.03.2026 15:29:51.938854;1772720991.938854;0.621921;-0.778260641;1.062504016;0;0
05.03.2026 15:29:51.943952;1772720991.943952;0.627019;-0.778886490;1.062952913;0;0
05.03.2026 15:29:51.949050;1772720991.949050;0.632116;-0.777841546;1.062147319;0;0
05.03.2026 15:29:51.954148;1772720991.954148;0.637214;-0.777478330;1.062063500;0;0
05.03.2026 15:29:51.959245;1772720991.959245;0.642312;-0.778957270;1.065861434;0;0
05.03.2026 15:29:51.964343;1772720991.964343;0.647410;-0.779550523;1.063222066;0;0
05.03.2026 15:29:51.969441;1772720991.969441;0.652507;-0.778194517;1.060172915;0;0
