Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4;
06.02.2026 15:12:33.447400;1770387153.4473999;2.6545127;-0.1722854;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.457355;1770387153.4573548;2.6644626;-0.1722500;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.467310;1770387153.4673097;2.6744126;-0.1722556;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.477265;1770387153.4772646;2.6843626;-0.1722518;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.487220;1770387153.4872196;2.6943125;-0.1722323;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.497175;1770387153.4971745;2.7042625;-0.1723031;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.507129;1770387153.5071294;2.7142125;-0.1722891;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.517084;1770387153.5170844;2.7241625;-0.1722919;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.527039;1770387153.5270393;2.7341124;-0.1723208;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.536994;1770387153.5369942;2.7440624;-0.1723189;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.546949;1770387153.5469491;2.7540124;-0.1723254;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.556904;1770387153.5569041;2.7639623;-0.1723161;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.566859;1770387153.5668590;2.7739123;-0.1722975;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.576814;1770387153.5768139;2.7838623;-0.1723599;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.586769;1770387153.5867691;2.7938122;-0.1722584;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.596724;1770387153.5967240;2.8037622;-0.1722733;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.606679;1770387153.6066790;2.8137122;-0.1723012;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.616634;1770387153.6166339;2.8236622;-0.1723291;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.626589;1770387153.6265888;2.8336121;-0.1722723;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.636544;1770387153.6365438;2.8435621;-0.1722956;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.646499;1770387153.6464987;2.8535121;-0.1722835;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.656454;1770387153.6564536;2.8634620;-0.1723515;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.666409;1770387153.6664085;2.8734120;-0.1723170;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.676364;1770387153.6763637;2.8833622;-0.1723273;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.686319;1770387153.6863189;2.8933125;-0.1722742;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.696274;1770387153.6962740;2.9032627;-0.1722602;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.706229;1770387153.7062294;2.9132129;-0.1722770;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.716185;1770387153.7161846;2.9231631;-0.1723478;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.726140;1770387153.7261398;2.9331134;-0.1722462;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.736095;1770387153.7360950;2.9430636;-0.1722788;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.746050;1770387153.7460501;2.9530138;-0.1722882;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.756005;1770387153.7560053;2.9629640;-0.1723105;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.765961;1770387153.7659607;2.9729143;-0.1723012;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.775916;1770387153.7759159;2.9828645;-0.1722863;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.785871;1770387153.7858710;2.9928147;-0.1722435;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.795826;1770387153.7958262;3.0027650;-0.1723049;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.805781;1770387153.8057814;3.0127152;-0.1723012;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.815737;1770387153.8157365;3.0226654;-0.1723263;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.825692;1770387153.8256917;3.0326156;-0.1722751;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.835647;1770387153.8356471;3.0425659;-0.1722462;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.845602;1770387153.8456023;3.0525161;-0.1722584;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.855557;1770387153.8555574;3.0624663;-0.1722965;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.865513;1770387153.8655126;3.0724165;-0.1723226;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.875468;1770387153.8754678;3.0823668;-0.1723710;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.885423;1770387153.8854229;3.0923170;-0.1723487;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.895378;1770387153.8953781;3.1022672;-0.1723496;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.905334;1770387153.9053335;3.1122175;-0.1723124;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.915289;1770387153.9152887;3.1221677;-0.1723673;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.925244;1770387153.9252439;3.1321179;-0.1723589;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.935199;1770387153.9351990;3.1420681;-0.1723710;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.945154;1770387153.9451542;3.1520184;-0.1723329;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.955109;1770387153.9551094;3.1619686;-0.1724036;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.965065;1770387153.9650648;3.1719188;-0.1724185;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.975020;1770387153.9750199;3.1818690;-0.1724232;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.984975;1770387153.9849751;3.1918193;-0.1723766;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:33.994930;1770387153.9949303;3.2017695;-0.1723776;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.004885;1770387154.0048854;3.2117197;-0.1723180;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.014841;1770387154.0148406;3.2216700;-0.1723627;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.024796;1770387154.0247958;3.2316202;-0.1723506;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.034751;1770387154.0347512;3.2415704;-0.1723487;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.044706;1770387154.0447063;3.2515206;-0.1723897;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.054662;1770387154.0546615;3.2614709;-0.1724847;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.064617;1770387154.0646167;3.2714211;-0.1724316;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.074572;1770387154.0745718;3.2813713;-0.1724372;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.084527;1770387154.0845270;3.2913215;-0.1723785;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.094482;1770387154.0944824;3.3012718;-0.1724008;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.104438;1770387154.1044376;3.3112220;-0.1723701;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.114393;1770387154.1143928;3.3211722;-0.1724605;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.124348;1770387154.1243479;3.3311225;-0.1724362;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.134303;1770387154.1343031;3.3410727;-0.1724428;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.144258;1770387154.1442583;3.3510229;-0.1723841;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.154213;1770387154.1542134;3.3609731;-0.1723636;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.164169;1770387154.1641688;3.3709234;-0.1723841;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.174124;1770387154.1741240;3.3808736;-0.1723710;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.184079;1770387154.1840792;3.3908238;-0.1722844;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.194034;1770387154.1940343;3.4007740;-0.1723375;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.203990;1770387154.2039895;3.4107243;-0.1723310;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.213945;1770387154.2139447;3.4206745;-0.1723683;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.223900;1770387154.2238998;3.4306247;-0.1722910;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.233855;1770387154.2338552;3.4405750;-0.1723478;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.243810;1770387154.2438104;3.4505252;-0.1723152;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.253766;1770387154.2537656;3.4604754;-0.1723003;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.263721;1770387154.2637208;3.4704256;-0.1723329;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.273676;1770387154.2736759;3.4803759;-0.1723524;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.283631;1770387154.2836311;3.4903261;-0.1723282;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.293586;1770387154.2935865;3.5002763;-0.1723571;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.303542;1770387154.3035417;3.5102265;-0.1722882;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.313497;1770387154.3134968;3.5201768;-0.1723059;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.323452;1770387154.3234520;3.5301270;-0.1722807;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.333331;1770387154.3333306;3.5400765;-0.1723040;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.343209;1770387154.3432093;3.5500259;-0.1723543;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.353088;1770387154.3530879;3.5599754;-0.1723934;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.362967;1770387154.3629668;3.5699249;-0.1723533;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.372845;1770387154.3728454;3.5798743;-0.1723813;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.382724;1770387154.3827240;3.5898238;-0.1724111;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.392603;1770387154.3926027;3.5997733;-0.1724605;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.402481;1770387154.4024813;3.6097228;-0.1737438;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.412360;1770387154.4123602;3.6196722;-0.1835693;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.422239;1770387154.4222388;3.6296217;-0.1785215;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.432117;1770387154.4321175;3.6395712;-0.1729056;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.441996;1770387154.4419961;3.6495206;-0.1731375;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.451875;1770387154.4518747;3.6594701;-0.1743501;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.461753;1770387154.4617534;3.6694196;-0.1734486;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.471632;1770387154.4716320;3.6793690;-0.1716567;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.481511;1770387154.4815109;3.6893185;-0.1714323;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.491390;1770387154.4913895;3.6992680;-0.1730639;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.501268;1770387154.5012681;3.7092175;-0.1732139;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.511147;1770387154.5111468;3.7191669;-0.1729829;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.521025;1770387154.5210254;3.7291164;-0.1726337;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.530904;1770387154.5309043;3.7390659;-0.1727175;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.540783;1770387154.5407829;3.7490153;-0.1727212;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.550662;1770387154.5506616;3.7589648;-0.1729848;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.560540;1770387154.5605402;3.7689143;-0.1730518;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.570419;1770387154.5704188;3.7788637;-0.1732009;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.580297;1770387154.5802975;3.7888132;-0.1732130;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.590176;1770387154.5901761;3.7987627;-0.1734681;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.600055;1770387154.6000550;3.8087122;-0.1734681;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.609934;1770387154.6099336;3.8186616;-0.1734849;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.619812;1770387154.6198123;3.8286111;-0.1732633;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.629691;1770387154.6296909;3.8385606;-0.1732493;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.639570;1770387154.6395695;3.8485100;-0.1731385;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.649448;1770387154.6494484;3.8584595;-0.1731114;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.659327;1770387154.6593270;3.8684090;-0.1729736;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.669206;1770387154.6692057;3.8783584;-0.1730761;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.679084;1770387154.6790843;3.8883079;-0.1729475;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.688963;1770387154.6889629;3.8982574;-0.1730388;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.698842;1770387154.6988416;3.9082068;-0.1729745;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.708720;1770387154.7087202;3.9181563;-0.1730053;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.718599;1770387154.7185991;3.9281058;-0.1728935;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.728478;1770387154.7284777;3.9380553;-0.1730686;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.738356;1770387154.7383564;3.9480047;-0.1730304;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.748235;1770387154.7482350;3.9579542;-0.1731021;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.758114;1770387154.7581136;3.9679037;-0.1730286;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.767992;1770387154.7679925;3.9778531;-0.1730509;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.777871;1770387154.7778711;3.9878026;-0.1729140;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.787750;1770387154.7877498;3.9977521;-0.1729736;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.797628;1770387154.7976284;4.0077015;-0.1729559;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.807507;1770387154.8075070;4.0176510;-0.1729801;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.817386;1770387154.8173857;4.0276005;-0.1729075;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.827264;1770387154.8272643;4.0375500;-0.1730071;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.837143;1770387154.8371432;4.0474994;-0.1730016;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.847022;1770387154.8470218;4.0574489;-0.1731245;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.856900;1770387154.8569005;4.0673984;-0.1730071;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.866779;1770387154.8667791;4.0773478;-0.1730211;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.876658;1770387154.8766577;4.0872973;-0.1730127;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.886537;1770387154.8865366;4.0972468;-0.1730537;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.896415;1770387154.8964152;4.1071962;-0.1729894;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.906294;1770387154.9062939;4.1171457;-0.1730183;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.916173;1770387154.9161725;4.1270952;-0.1730099;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.926051;1770387154.9260511;4.1370447;-0.1729801;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.935930;1770387154.9359298;4.1469941;-0.1729270;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.945808;1770387154.9458084;4.1569436;-0.1729699;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.955687;1770387154.9556873;4.1668931;-0.1729326;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.965566;1770387154.9655659;4.1768425;-0.1729354;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.975445;1770387154.9754446;4.1867920;-0.1728870;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.985400;1770387154.9853997;4.1967421;-0.1728898;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:34.995355;1770387154.9953547;4.2066922;-0.1728712;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.005310;1770387155.0053098;4.2166422;-0.1728684;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.015265;1770387155.0152647;4.2265923;-0.1728721;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.025220;1770387155.0252199;4.2365424;-0.1728591;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.035175;1770387155.0351748;4.2464925;-0.1728302;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.045130;1770387155.0451300;4.2564425;-0.1727976;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.055085;1770387155.0550849;4.2663926;-0.1727575;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.065040;1770387155.0650401;4.2763427;-0.1727641;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.074995;1770387155.0749950;4.2862928;-0.1728609;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.084950;1770387155.0849502;4.2962428;-0.1729326;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.094905;1770387155.0949051;4.3061929;-0.1730025;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.104860;1770387155.1048603;4.3161430;-0.1728302;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.114815;1770387155.1148152;4.3260931;-0.1727901;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.124770;1770387155.1247704;4.3360431;-0.1727743;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.134725;1770387155.1347253;4.3459932;-0.1727911;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.144681;1770387155.1446805;4.3559433;-0.1727501;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.154635;1770387155.1546354;4.3658934;-0.1728097;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.164591;1770387155.1645906;4.3758434;-0.1727529;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.174546;1770387155.1745455;4.3857935;-0.1727995;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.184501;1770387155.1845007;4.3957436;-0.1727445;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.194456;1770387155.1944556;4.4056937;-0.1727035;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.204411;1770387155.2044108;4.4156437;-0.1725657;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.214366;1770387155.2143657;4.4255938;-0.1726085;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.224321;1770387155.2243209;4.4355439;-0.1725284;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.234276;1770387155.2342758;4.4454940;-0.1725694;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.244231;1770387155.2442310;4.4554440;-0.1725024;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.254186;1770387155.2541859;4.4653941;-0.1725787;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.264141;1770387155.2641411;4.4753442;-0.1725191;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.274096;1770387155.2740960;4.4852943;-0.1725834;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.284051;1770387155.2840512;4.4952443;-0.1724465;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.294006;1770387155.2940061;4.5051944;-0.1724809;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.303961;1770387155.3039613;4.5151445;-0.1724260;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.313916;1770387155.3139164;4.5250946;-0.1725163;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.323871;1770387155.3238714;4.5350447;-0.1723627;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.333827;1770387155.3338265;4.5449947;-0.1724139;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.343781;1770387155.3437815;4.5549448;-0.1723357;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.353737;1770387155.3537366;4.5648949;-0.1724735;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.363692;1770387155.3636916;4.5748450;-0.1723906;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.373647;1770387155.3736467;4.5847950;-0.1725154;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.383602;1770387155.3836017;4.5947451;-0.1724139;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.393557;1770387155.3935568;4.6046952;-0.1725415;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.403512;1770387155.4035118;4.6146453;-0.1724092;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.413467;1770387155.4134669;4.6245953;-0.1725154;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.423422;1770387155.4234219;4.6345454;-0.1724493;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.433377;1770387155.4333770;4.6444955;-0.1725936;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.443332;1770387155.4433320;4.6544456;-0.1725145;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.453287;1770387155.4532871;4.6643956;-0.1726141;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.463242;1770387155.4632421;4.6743457;-0.1725256;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.473197;1770387155.4731972;4.6842958;-0.1726523;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.483152;1770387155.4831522;4.6942459;-0.1724334;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.493107;1770387155.4931073;4.7041959;-0.1724856;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.503062;1770387155.5030622;4.7141460;-0.1722099;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.513017;1770387155.5130174;4.7240961;-0.1723021;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.522972;1770387155.5229723;4.7340462;-0.1721531;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.532928;1770387155.5329275;4.7439962;-0.1722500;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.542882;1770387155.5428824;4.7539463;-0.1720488;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.552838;1770387155.5528376;4.7638964;-0.1723161;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.562793;1770387155.5627925;4.7738465;-0.1723124;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.572748;1770387155.5727477;4.7837965;-0.1725024;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.582703;1770387155.5827026;4.7937466;-0.1722695;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.592658;1770387155.5926578;4.8036967;-0.1723152;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.602613;1770387155.6026127;4.8136468;-0.1720712;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.612568;1770387155.6125679;4.8235968;-0.1720926;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.622523;1770387155.6225228;4.8335469;-0.1718653;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.632478;1770387155.6324780;4.8434970;-0.1718029;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.642503;1770387155.6425030;4.8534473;-0.1712823;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.652528;1770387155.6525280;4.8633976;-0.1711436;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.662553;1770387155.6625528;4.8733480;-0.1711501;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.672578;1770387155.6725779;4.8832983;-0.1718234;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.682603;1770387155.6826029;4.8932486;-0.1720693;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.692628;1770387155.6926279;4.9031989;-0.1724493;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.702653;1770387155.7026529;4.9131492;-0.1722993;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.712678;1770387155.7126780;4.9230995;-0.1724036;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.722703;1770387155.7227027;4.9330499;-0.1721960;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.732728;1770387155.7327278;4.9430002;-0.1722826;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.742753;1770387155.7427528;4.9529505;-0.1719818;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.752778;1770387155.7527778;4.9629008;-0.1719743;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.762803;1770387155.7628028;4.9728511;-0.1714844;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.772828;1770387155.7728276;4.9828015;-0.1711501;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.782853;1770387155.7828526;4.9927518;-0.1706025;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.792878;1770387155.7928777;5.0027021;-0.1706500;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.802903;1770387155.8029027;5.0126524;-0.1705997;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.812928;1770387155.8129277;5.0226027;-0.1709191;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.822953;1770387155.8229527;5.0325530;-0.1708949;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.832978;1770387155.8329775;5.0425034;-0.1712190;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.843003;1770387155.8430026;5.0524537;-0.1711259;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.853028;1770387155.8530276;5.0624040;-0.1713829;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.863053;1770387155.8630526;5.0723543;-0.1712283;0.0000000;0.0000000;0.0000000;
