Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:24:43.443520;1772720683.443520;0.295664;-0.776888803;-0.525223091;0;0
05.03.2026 15:24:43.448617;1772720683.448617;0.300761;-0.780709088;-0.524257310;0;0
05.03.2026 15:24:43.453714;1772720683.453714;0.305859;-0.778524205;-0.526293181;0;0
05.03.2026 15:24:43.458812;1772720683.458812;0.310956;-0.775271095;-0.526531599;0;0
05.03.2026 15:24:43.463909;1772720683.463909;0.316053;-0.777909532;-0.524862669;0;0
05.03.2026 15:24:43.469006;1772720683.469006;0.321151;-0.779001974;-0.524903648;0;0
05.03.2026 15:24:43.474104;1772720683.474104;0.326248;-0.777734444;-0.526255928;0;0
05.03.2026 15:24:43.479201;1772720683.479201;0.331345;-0.776727684;-0.527204014;0;0
05.03.2026 15:24:43.484298;1772720683.484298;0.336442;-0.778524205;-0.523222610;0;0
05.03.2026 15:24:43.489396;1772720683.489396;0.341540;-0.778646208;-0.525578856;0;0
05.03.2026 15:24:43.494493;1772720683.494493;0.346637;-0.777188689;-0.531421043;0;0
05.03.2026 15:24:43.499590;1772720683.499590;0.351734;-0.776726753;-0.526866876;0;0
05.03.2026 15:24:43.504687;1772720683.504687;0.356832;-0.778419897;-0.524569303;0;0
05.03.2026 15:24:43.509785;1772720683.509785;0.361929;-0.778483227;-0.526055694;0;0
05.03.2026 15:24:43.514882;1772720683.514882;0.367026;-0.777852722;-0.527071767;0;0
05.03.2026 15:24:43.519979;1772720683.519979;0.372124;-0.777228735;-0.524640083;0;0
05.03.2026 15:24:43.525077;1772720683.525077;0.377221;-0.779763795;-0.524189323;0;0
05.03.2026 15:24:43.530174;1772720683.530174;0.382318;-0.778898597;-0.526325777;0;0
05.03.2026 15:24:43.535271;1772720683.535271;0.387415;-0.774451531;-0.527346507;0;0
05.03.2026 15:24:43.540369;1772720683.540369;0.392513;-0.777344219;-0.525360927;0;0
05.03.2026 15:24:43.545466;1772720683.545466;0.397610;-0.779787078;-0.525458716;0;0
05.03.2026 15:24:43.550563;1772720683.550563;0.402707;-0.777767971;-0.526724383;0;0
05.03.2026 15:24:43.555660;1772720683.555660;0.407805;-0.777004287;-0.527487136;0;0
05.03.2026 15:24:43.560758;1772720683.560758;0.412902;-0.778533518;-0.525077805;0;0
05.03.2026 15:24:43.565855;1772720683.565855;0.417999;-0.779084861;-0.524662435;0;0
05.03.2026 15:24:43.570952;1772720683.570952;0.423097;-0.777577981;-0.529937446;0;0
05.03.2026 15:24:43.576050;1772720683.576050;0.428194;-0.776861794;-0.526161864;0;0
05.03.2026 15:24:43.581147;1772720683.581147;0.433291;-0.778844580;-0.521698035;0;0
05.03.2026 15:24:43.586222;1772720683.586222;0.438366;-0.779090449;-0.524978153;0;0
05.03.2026 15:24:43.591320;1772720683.591320;0.443464;-0.778139569;-0.526536256;0;0
05.03.2026 15:24:43.596418;1772720683.596418;0.448562;-0.777545385;-0.525083393;0;0
05.03.2026 15:24:43.601516;1772720683.601516;0.453660;-0.778424554;-0.524524599;0;0
05.03.2026 15:24:43.606614;1772720683.606614;0.458758;-0.778754242;-0.527055003;0;0
05.03.2026 15:24:43.611712;1772720683.611712;0.463856;-0.775143504;-0.527925789;0;0
05.03.2026 15:24:43.616810;1772720683.616810;0.468954;-0.777075067;-0.525447540;0;0
05.03.2026 15:24:43.621908;1772720683.621908;0.474052;-0.781186856;-0.524669886;0;0
05.03.2026 15:24:43.627006;1772720683.627006;0.479150;-0.778246671;-0.526341610;0;0
05.03.2026 15:24:43.632104;1772720683.632104;0.484248;-0.776952133;-0.526260585;0;0
05.03.2026 15:24:43.637202;1772720683.637202;0.489346;-0.778470188;-0.524946488;0;0
05.03.2026 15:24:43.642300;1772720683.642300;0.494444;-0.779679045;-0.524116680;0;0
05.03.2026 15:24:43.647398;1772720683.647398;0.499542;-0.777737238;-0.528112054;0;0
05.03.2026 15:24:43.652496;1772720683.652496;0.504640;-0.777401961;-0.526574440;0;0
05.03.2026 15:24:43.657594;1772720683.657594;0.509738;-0.778685324;-0.521206297;0;0
05.03.2026 15:24:43.662692;1772720683.662692;0.514836;-0.778967515;-0.525188632;0;0
05.03.2026 15:24:43.667790;1772720683.667790;0.519934;-0.777469948;-0.528342091;0;0
05.03.2026 15:24:43.672888;1772720683.672888;0.525032;-0.777334906;-0.525825657;0;0
05.03.2026 15:24:43.677986;1772720683.677986;0.530130;-0.778229907;-0.524813309;0;0
05.03.2026 15:24:43.683084;1772720683.683084;0.535228;-0.778640620;-0.526891090;0;0
05.03.2026 15:24:43.688182;1772720683.688182;0.540326;-0.776668079;-0.527075492;0;0
05.03.2026 15:24:43.693280;1772720683.693280;0.545424;-0.777617097;-0.524817035;0;0
05.03.2026 15:24:43.698378;1772720683.698378;0.550522;-0.781920739;-0.523763709;0;0
05.03.2026 15:24:43.703476;1772720683.703476;0.555620;-0.778835267;-0.526325777;0;0
05.03.2026 15:24:43.708574;1772720683.708574;0.560718;-0.775779597;-0.526332296;0;0
05.03.2026 15:24:43.713672;1772720683.713672;0.565816;-0.778076239;-0.525152311;0;0
05.03.2026 15:24:43.718770;1772720683.718770;0.570914;-0.778889284;-0.524702482;0;0
05.03.2026 15:24:43.723868;1772720683.723868;0.576012;-0.777424313;-0.527352095;0;0
