Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:24:43.147856;1772720683.147856;0.0;0.0003745477005075992;0.0005138399847715025;0;0
05.03.2026 15:24:43.152953;1772720683.152953;0.005097;-0.0009795952994924306;0.0008444589847713679;0;0
05.03.2026 15:24:43.158050;1772720683.15805;0.010195;0.0005514987005075245;-0.0013208660152286278;0;0
05.03.2026 15:24:43.163148;1772720683.163148;0.015292;0.0013487107005075716;-0.00141399801522879;0;0
05.03.2026 15:24:43.168245;1772720683.168245;0.020389;-0.0002308122994924;0.0028169999847713623;0;0
05.03.2026 15:24:43.173342;1772720683.173342;0.025486;-0.000897639299492381;0.00039835598477133694;0;0
05.03.2026 15:24:43.178439;1772720683.178439;0.030584;0.0004332207005075528;-0.0042163480152286326;0;0
05.03.2026 15:24:43.183537;1772720683.183537;0.035681;0.00034660770050753964;-9.43140152285249e-05;0;0
05.03.2026 15:24:43.188634;1772720683.188634;0.040778;-0.0008128882994924425;0.0016733359847713736;0;0
05.03.2026 15:24:43.193731;1772720683.193731;0.045875;-0.0009209222994924771;-0.000237738015228528;0;0
05.03.2026 15:24:43.198829;1772720683.198829;0.050973;0.0002897977005075214;-0.0011802360152286528;0;0
05.03.2026 15:24:43.203926;1772720683.203926;0.05607;0.0006455627005075293;0.0009804319847714904;0;0
05.03.2026 15:24:43.209023;1772720683.209023;0.061167;-0.001795434299492471;0.0015205989847715262;0;0
05.03.2026 15:24:43.214120;1772720683.21412;0.066265;-0.00026806529949241487;-0.0009241230152285951;0;0
05.03.2026 15:24:43.219218;1772720683.219218;0.071362;0.003863281700507537;-0.0016961890152284997;0;0
05.03.2026 15:24:43.224315;1772720683.224315;0.076459;0.0006539447005076138;0.00011430198477135889;0;0
05.03.2026 15:24:43.229412;1772720683.229412;0.081556;-0.0006992672994924343;0.00043840198477140824;0;0
05.03.2026 15:24:43.234509;1772720683.234509;0.086654;0.0003643027005075794;-0.0004947830152286503;0;0
05.03.2026 15:24:43.239607;1772720683.239607;0.091751;0.0009445167005075472;-0.00111876901522856;0;0
05.03.2026 15:24:43.244704;1772720683.244704;0.096848;-0.0009227842994924407;0.00206076598477134;0;0
05.03.2026 15:24:43.249779;1772720683.249779;0.101923;-0.0013083522994924435;0.0012644859847712464;0;0
05.03.2026 15:24:43.254877;1772720683.254877;0.107021;1.7850700507526795e-05;-0.0048030810152286385;0;0
05.03.2026 15:24:43.259975;1772720683.259975;0.112119;0.0008150637005075456;-0.00021259201522849658;0;0
05.03.2026 15:24:43.265073;1772720683.265073;0.117217;-0.0006350062994924244;0.0017729879847714347;0;0
05.03.2026 15:24:43.270171;1772720683.270171;0.122315;-0.0004580542994924164;-0.0003150380152285859;0;0
05.03.2026 15:24:43.275269;1772720683.275269;0.127413;0.0006343867005075277;-0.00170270801522876;0;0
05.03.2026 15:24:43.280367;1772720683.280367;0.132511;0.0011801417005076198;0.00047751798477135843;0;0
05.03.2026 15:24:43.285465;1772720683.285465;0.137609;-0.0007840172994924011;0.0010502809847714456;0;0
05.03.2026 15:24:43.290563;1772720683.290563;0.142707;-0.00039658729949243465;-0.0007518280152287726;0;0
05.03.2026 15:24:43.295661;1772720683.295661;0.147805;0.0038670077005075187;-0.00145032001522849;0;0
05.03.2026 15:24:43.300759;1772720683.300759;0.152903;0.0004313587005075892;0.0008742609847713911;0;0
05.03.2026 15:24:43.305857;1772720683.305857;0.158001;-0.001555152299492435;0.0007159369847713482;0;0
05.03.2026 15:24:43.310955;1772720683.310955;0.163099;-0.00041148829949244625;-7.941301522862432e-05;0;0
05.03.2026 15:24:43.316053;1772720683.316053;0.168197;0.0004956197005075991;-0.000492920015228604;0;0
05.03.2026 15:24:43.321151;1772720683.321151;0.173295;-0.0008305832994924822;0.00117973498477153;0;0
05.03.2026 15:24:43.326249;1772720683.326249;0.178393;-0.0015262812994923936;0.0011601769847713328;0;0
05.03.2026 15:24:43.331346;1772720683.331346;0.183491;0.0005365977005076239;-0.004911114015228479;0;0
05.03.2026 15:24:43.336444;1772720683.336444;0.188589;0.001353367700507535;-0.0009529940152286365;0;0
05.03.2026 15:24:43.341542;1772720683.341542;0.193687;-7.900629949242344e-05;0.0028225879847714186;0;0
05.03.2026 15:24:43.346640;1772720683.34664;0.198785;-0.00010974029949240016;-0.00010362701522859119;0;0
05.03.2026 15:24:43.351738;1772720683.351738;0.203883;0.0003736167005076174;-0.0014335560152287652;0;0
05.03.2026 15:24:43.356836;1772720683.356836;0.208981;0.0007610467005075838;0.0008984759847712187;0;0
05.03.2026 15:24:43.361934;1772720683.361934;0.214078;-0.0008622482994924408;0.0022628629847714077;0;0
05.03.2026 15:24:43.367032;1772720683.367032;0.219176;-0.0009553812994924638;-0.00022469901522859104;0;0
05.03.2026 15:24:43.372130;1772720683.37213;0.224274;0.0030399927005075877;-0.001088967015228759;0;0
05.03.2026 15:24:43.377228;1772720683.377228;0.229372;0.00027675870050758444;0.0009431789847713645;0;0
05.03.2026 15:24:43.382326;1772720683.382326;0.23447;-0.002707198299492397;0.0008286269847712635;0;0
05.03.2026 15:24:43.387424;1772720683.387424;0.239568;-0.0004720242994924462;-0.0005981600152284994;0;0
05.03.2026 15:24:43.392522;1772720683.392522;0.244666;0.001061863700507537;-0.0011765110152286429;0;0
05.03.2026 15:24:43.397620;1772720683.39762;0.249764;-0.0005213842994924445;0.00038438598477141817;0;0
05.03.2026 15:24:43.402718;1772720683.402718;0.254862;-0.001119293299492452;0.0008966129847713944;0;0
05.03.2026 15:24:43.407816;1772720683.407816;0.25996;0.000874667700507592;-0.004657795015228672;0;0
05.03.2026 15:24:43.412914;1772720683.412914;0.265058;0.0010581387005075271;-0.0007872180152286301;0;0
05.03.2026 15:24:43.418033;1772720683.418033;0.270177;-0.00043570329949238484;0.004165554984771225;0;0
05.03.2026 15:24:43.423131;1772720683.423131;0.275275;-0.0008166142994924241;0.0007382879847714907;0;0
05.03.2026 15:24:43.428228;1772720683.428228;0.280372;8.024970050757307e-05;-0.0005050270152284764;0;0
05.03.2026 15:24:43.433325;1772720683.433325;0.285469;6.348570050762614e-05;0.000796961984771416;0;0
05.03.2026 15:24:43.438423;1772720683.438423;0.290567;-0.0007830862994924193;0.002258206984771416;0;0
05.03.2026 15:24:43.443520;1772720683.44352;0.295664;-0.001156546299492467;-0.0006158550152286502;0;0
05.03.2026 15:24:43.448617;1772720683.448617;0.300761;0.002663738700507623;-0.001581636015228538;0;0
05.03.2026 15:24:43.453714;1772720683.453714;0.305859;0.0004788557005075411;0.00045423498477137336;0;0
05.03.2026 15:24:43.458812;1772720683.458812;0.310956;-0.002774254299492407;0.0006926529847712803;0;0
05.03.2026 15:24:43.463909;1772720683.463909;0.316053;-0.0001358172994924134;-0.0009762770152286215;0;0
05.03.2026 15:24:43.469006;1772720683.469006;0.321151;0.0009566247005076134;-0.000935298015228625;0;0
